Headline,Date & Time
"While Paytm’s management has been assuring its stakeholders of its roadmap towards smooth transition and business continuity, the recent resignations…","February 14, 2024 11:25 IST"
Interview of Bandhan Bank MD & CEO Chandra Shekhar Ghosh,"February 14, 2024 05:35 IST"
"Excluding the impact of the merger, deposits rose 12.6% YoY.","February 14, 2024 01:20 IST"
TCS and ONGC were among the top five companies in terms of net profit.,"February 14, 2024 01:10 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
"A day earlier, India had announced that its UPI payment would not be available in Mauritius and Sri Lanka.","February 13, 2024 18:32 IST"
"This is Credit Saison’s first investment from an external investor, a statement from CS India said.","Updated: February 13, 2024 15:17 IST"
The platform is also seeing an increase in inbound offline merchant leads – who are inquiring to get onboarded.,"February 13, 2024 06:00 IST"
The 10-year G-sec yield reacted by declining 9 bps to close at 7.06% on February 1 compared with the previous…,"February 13, 2024 03:50 IST"
"In the current financial year, India’s GDP is expected to grow at 7.3%, according to the first advance estimates of…","February 13, 2024 01:15 IST"
The Governor said that the frequently asked questions (FAQs) on PPB will be issued later during the week to deal…,"Updated: February 13, 2024 00:58 IST"
"“We hereby submit that our associate entity, Paytm Payments Bank Limited (PPBL), has informed us that Manju Agarwal, Independent Director…","February 12, 2024 11:25 IST"
Fintechs say that higher costs and a weak technology infrastructure has made the know-your-customer (KYC) process very difficult.,"February 12, 2024 01:30 IST"
"Paytm said its merchant partners can continue to benefit from solutions like Paytm QR codes, Soundbox, and card machines, just…","February 11, 2024 20:43 IST"
The Reserve Bank’s action against PPBL follows a comprehensive system audit report and subsequent compliance validation report of external auditors.,"Updated: February 11, 2024 17:45 IST"
"GroMo’s tech-enabled community-driven platform bridges the financial literacy gap by offering a diverse range of over 160 financial products, including…","February 10, 2024 16:28 IST"
"The increase is for private banks, small finance banks, payment banks, and the wholly owned subsidiary of foreign banks.","February 10, 2024 06:00 IST"
Rao told NBFCs to be mindful of their underwriting practices and risks emerging from lending concentrated in one segment.,"February 10, 2024 04:00 IST"
"Additionally, gold as an asset class has worked well as a hedge against inflation and part exposure to this asset…","February 9, 2024 20:44 IST"
"In a statement, Paytm said that the advisory group will be headed by ex-SEBI boss Meleveetil Damodaran.","Updated: February 9, 2024 19:34 IST"
The new ban by the EPFO will directly impact the timely withdrawals as well as credit transactions for the users…,"Updated: February 9, 2024 18:40 IST"
Bajaj also requested for a liquidity line at par with a bank which can help an NBFC in situations of…,"February 9, 2024 17:05 IST"
"Citing sources, the PTI report says that Agarwal quit the Paytm board after the RBI issued a ban on the…","Updated: February 9, 2024 12:10 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
The decision to impose restrictions on PPB was persistent non-compliance with regulatory norms and lack of corrective measures taken by…,"February 9, 2024 06:00 IST"
"On Thursday, RBI’s monetary policy committee decided to keep the repo rate at 6.5%, while retaining the stance of withdrawal…","February 9, 2024 02:30 IST"
The CDSL India is responsible for settlement proceedings as well as regulatory audits of trading platforms such as Paytm Money…,"Updated: February 8, 2024 17:35 IST"
Account-to-account (A2A) payments are projected to increase their share in e-commerce payment methods from 15 per cent in 2022 to…,"February 8, 2024 13:38 IST"
"The regulatory actions were taken after giving the firm sufficient time to comply, RBI deputy governor Swaminathan J said at…","Updated: February 8, 2024 14:01 IST"
"‘We have allowed the banks to raise funds from the market in terms of QIP (qualified institutional placement), additional Tier…","February 8, 2024 06:30 IST"
"Ujjivan Small Finance Bank (SFB), which reported an 8% quarter-on-quarter decline in its net profit to Rs 300 crore for…","February 8, 2024 02:00 IST"
"BharatPre Latest News: Apart from this, status report on Delhi Police’s Economic Offences Wing has also been sought.","Updated: February 7, 2024 15:22 IST"
The exercise is to ascertain if the foreign funds were used for investments other than those stated to the Reserve…,"Updated: February 7, 2024 13:22 IST"
"Paytm Crisis: Talking about the issue, Joshi also said that as corporate entities grow in size, they can’t survive in…","Updated: February 7, 2024 12:34 IST"
"Fintechs have expressed concern that higher costs and a weak technology infrastructure have made the know-your-customer (KYC) process challenging, especially…","February 7, 2024 06:00 IST"
"The report said that insolvency professionals, who play a key role in the bankruptcy proceedings of a company, have numerous…","February 7, 2024 01:50 IST"
HDFC Bank is “talking” to its longstanding partner Paytm as the fintech tries to find a way out of the…,"Updated: February 7, 2024 01:17 IST"
"The Swiss bank said it now expected $13 billion in cost savings by the end of 2026, with around half…","February 6, 2024 16:19 IST"
"Entities under HDFC Bank Group are HDFC Mutual Fund, HDFC Life Insurance Company, HDFC ERGO General Insurance Company and others.","Updated: February 6, 2024 13:35 IST"
The company’s outstanding loan portfolio grew 5% year-to-year to Rs 2.8 trillion as on December 31. It has attributed the…,"February 6, 2024 02:40 IST"
The Insolvency and Bankruptcy Board of India (IBBI) has eased the voluntary liquidation process by facilitating the distribution of proceeds…,"February 6, 2024 00:50 IST"
"The only advantage that SFBs have is access to retail deposits. If you look at the interest rates, cracking the…","February 5, 2024 02:00 IST"
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,No date
No headline,1 year ago
No headline,1 year ago
No headline,1 year ago
The demand from companies in the steel and cement industry has also gained pace.,"February 5, 2024 00:10 IST"
"“There may be an impression that Paytm and Paytm Payment Bank is one, but by design and by structure, it…","February 3, 2024 13:11 IST"
"The liquidity deficit declined to Rs 2.4 trillion on Thursday, reflecting a fall of around Rs 1 trillion, according to…","February 3, 2024 02:45 IST"
"UPI is a system that powers multiple bank accounts into a single mobile application (of any participating bank), merging several…","February 2, 2024 20:55 IST"
"State-owned Bank of India (BoI) on Friday posted a 62 per cent jump in net profit to Rs 1,870 crore…","Updated: February 3, 2024 02:25 IST"
"The government along with LIC is selling nearly 61 per cent stake in IDBI Bank and had in October 2022,…","February 2, 2024 15:32 IST"
"Santosh Nair, Bandhan Bank said, will drive the strengthening of the housing finance portfolio and also the retail lending franchise…","February 2, 2024 12:08 IST"
"The bank managed to recover Rs 15,881 crore from bad loans for the first nine months of FY24, which is…","February 1, 2024 05:00 IST"
"Bank credit to agriculture and allied activities was up nearly 20% y-o-y to Rs 19.94 trillion in December, higher than…","February 1, 2024 02:45 IST"
"The CD ratio of several banks, including HDFC Bank, IDFC First Bank and some small finance banks, has gone above…","February 1, 2024 00:50 IST"
The Reserve Bank of India on Wednesday restricted Paytm Payments Bank Ltd from taking fresh deposits and credit transactions across…,"Updated: January 31, 2024 20:54 IST"
"However, Capital Adequacy Ratio of the bank moderated to 14.72 per cent as against 14.93 per cent at the end…","Updated: January 31, 2024 21:09 IST"
An analysis of the data for July-September from the Insolvency and Bankruptcy Board of India showed that the real estate…,"January 31, 2024 04:15 IST"
Our risk underwriting model takes into consideration personal indebtedness and personal capacity of a borrower to repay.,"January 31, 2024 00:30 IST"
Shriram General Insurance reported a 51 per cent growth in net profit to Rs 117 crore for the December quarter…,"January 30, 2024 17:37 IST"
While the Chinese authorities’ struggle to stimulate the economy with 3 trillion yuan ($418 billion ) in long-term cash injections…,"January 30, 2024 09:51 IST"
